ITEM,ZONE_ID,SELLING_RETAIL,SIMPLE_PROMO_RETAIL,P1_COMP1_DISPLAY_ID,P1_COMP2_DISPLAY_ID,P2_COMP1_DISPLAY_ID,P2_COMP2_DISPLAY_ID
063050823,5,25,25,,,,
063584940,5,25,25,,,,
059050593,5,39,39,,,,
063036207,5,2,2,,,,
056311629,5,7,7,,,,
056049978,5,1,1,,,,
060485123,5,1,1,,,,
059047753,5,1,1,,,,
060485096,5,1,1,,,,
052618763,5,1,1,,,,
050699035,5,1,1,,,,
062300501,5,1,1,,,,
060253450,5,1,1,,,,
056311693,5,1,1,,,,
060253260,5,1,1,,,,
060485169,5,1,1,,,,
060253375,5,1,1,,,,
062414516,5,1,1,,,,
060222700,5,1,1,,,,
060248128,5,1,1,,,,
062751106,5,1,1,,,,
060329845,5,5,5,,,,
052620834,5,1,1,,,,
060223342,5,1,1,,,,
062401727,5,1,1,,,,
050699041,5,1,1,,,,
060220092,5,1,1,,,,
060290399,5,1,1,,,,
062300046,5,1,1,,,,
062206544,5,5,5,,,,
060485136,5,1,1,,,,
060248998,5,1,1,,,,
058198857,5,1,1,,,,
059101107,5,1,1,,,,
060330128,5,5,5,,,,
061880346,5,1,1,,,,
062357860,5,1,1,,,,
060253467,5,1,1,,,,
060330140,5,5,5,,,,
059047776,5,1,1,,,,
050004513,5,12,12,,,,
050004882,5,3,3,,,,
050006223,5,13,13,,,,
050006701,5,3,3,,,,
050063592,5,5,5,,,,
050678291,5,2,2,,,,
050679975,5,2,2,,,,
050684726,5,3,3,,,,
050686091,5,8,8,,,,
050687124,5,3,3,,,,
050707851,5,13,13,,,,
050708458,5,1,1,,,,
051305568,5,1,1,,,,
051308233,5,12,12,,,,
051332134,5,5,5,,,,
051354102,5,3,3,,,,
051354119,5,3,3,,,,
051354252,5,1,1,,,,
052843708,5,1,1,,,,
053716568,5,4,4,,,,
053721287,5,7,7,,,,
053723248,5,8,8,,,,
053724249,5,2,2,,,,
053724408,5,2,2,,,,
053724558,5,2,2,,,,
053732738,5,1,1,,,,
053738968,5,2,2,,,,
053739178,5,2,2,,,,
053739218,5,2,2,,,,
053739938,5,2,2,,,,
053744317,5,1,1,,,,
053780803,5,6,6,,,,
053780930,5,2,2,,,,
053783838,5,5,5,,,,
053785738,5,2,2,,,,
053793961,5,2,2,,,,
053793978,5,2,2,,,,
053793990,5,2,2,,,,
053794038,5,2,2,,,,
053794050,5,2,2,,,,
056947658,5,1,1,,,,
056947998,5,6,6,,,,
056948818,5,1,1,,,,
056949178,5,2,2,,,,
056949368,5,10,10,,,,
056949408,5,4,4,,,,
056949898,5,6,6,,,,
056950158,5,1,1,,,,
056957168,5,5,5,,,,
056957208,5,5,5,,,,
056958138,5,2,2,,,,
056962098,5,3,3,,,,
056962434,5,3,3,,,,
056962668,5,3,3,,,,
056978068,5,5,5,,,,
057005743,5,2,2,,,,
057010688,5,4,4,,,,
057016238,5,2,2,,,,
058166417,5,1,1,,,,
058166711,5,5,5,,,,
058167088,5,2,2,,,,
058284824,5,12,12,,,,
058654289,5,5,5,,,,
059287969,5,2,2,,,,
059288536,5,3,3,,,,
059288588,5,10,10,,,,
059291819,5,2,2,,,,
059299385,5,2,2,,,,
059303894,5,3,3,,,,
059303911,5,3,3,,,,
059303928,5,3,3,,,,
059304979,5,0,0,,,,
059305552,5,2,2,,,,
059305696,5,4,4,,,,
060438923,5,3,3,,,,
060442318,5,2,2,,,,
060469235,5,3,3,,,,
060469379,5,10,10,,,,
060472461,5,2,2,,,,
060478086,5,2,2,,,,
060544359,5,4,4,,,,
060548126,5,3,3,,,,
060548263,5,2,2,,,,
060548355,5,3,3,,,,
060548384,5,2,2,,,,
060548516,5,5,5,,,,
060548706,5,13,13,,,,
060548712,5,13,13,,,,
060593853,5,2,2,,,,
060594132,5,2,2,,,,
060594495,5,2,2,,,,
060595386,5,4,4,,,,
060595724,5,8,8,,,,
060596166,5,8,8,,,,
061333878,5,8,8,,,,
061369605,5,2,2,,,,
061371112,5,3,3,,,,
061400246,5,2,2,,,,
061400407,5,2,2,,,,
061422370,5,2,2,,,,
061527563,5,3,3,,,,
061581779,5,5,5,,,,
062092636,5,3,3,,,,
062177957,5,4,4,,,,
062177992,5,2,2,,,,
062178052,5,5,5,,,,
062178173,5,3,3,,,,
062250906,5,4,4,,,,
062250939,5,4,4,,,,
062253896,5,2,2,,,,
062254215,5,3,3,,,,
062254267,5,5,5,,,,
062254590,5,8,8,,,,
062256606,5,3,3,,,,
062272412,5,2,2,,,,
062314750,5,7,7,,,,
062330488,5,15,15,,,,
062330494,5,25,25,,,,
062607726,5,3,3,,,,
062694686,5,2,2,,,,
062696734,5,2,2,,,,
062701614,5,1,1,,,,
062704041,5,4,4,,,,
062704219,5,3,3,,,,
062704260,5,3,3,,,,
062704507,5,1,1,,,,
062704588,5,4,4,,,,
062704628,5,3,3,,,,
062704634,5,3,3,,,,
062704640,5,3,3,,,,
062704726,5,3,3,,,,
062704732,5,3,3,,,,
062704749,5,3,3,,,,
062704778,5,4,4,,,,
062704945,5,3,3,,,,
062704951,5,3,3,,,,
062705040,5,3,3,,,,
062708077,5,2,2,,,,
062708440,5,3,3,,,,
062708624,5,3,3,,,,
062708716,5,1,1,,,,
062708780,5,3,3,,,,
062712987,5,4,4,,,,
063001681,5,10,10,,,,
063001767,5,2,2,,,,
063001813,5,2,2,,,,
063031149,5,3,3,,,,
063031218,5,1,1,,,,
063031443,5,2,2,,,,
063003840,5,1,1,,,,
063002789,5,1,1,,,,
062998728,5,1,1,,,,
063002766,5,1,1,,,,
063001652,5,1,1,,,,
067519673,5,13,13,,,,
052793611,5,38,38,,,,
065835134,5,41,41,,,,
063004614,5,38,38,,,,
065835128,5,41,41,,,,
067471520,5,8,8,,,,
067520060,5,13,13,,,,
067424750,5,100,100,,,,
067378084,5,7,7,,,,
052792094,5,38,38,,,,
052793605,5,38,38,,,,
065835176,5,41,41,,,,
067519707,5,13,13,,,,
067378101,5,7,7,,,,
067471480,5,8,8,,,,
063004637,5,38,38,,,,
065835140,5,41,41,,,,
063005469,5,120,120,,,,
063005481,5,120,120,,,,
072051590,5,50,50,,,,
072065838,5,50,50,,,,
072065717,5,45,45,,,,
063932391,5,8,8,,,,
063928137,5,15,15,,,,
063910929,5,8,8,,,,
067533160,5,19,19,,,,
060401892,5,39,39,,,,
067533119,5,19,19,,,,
063050005,5,9,9,,,,
064721719,5,15,15,,,,
063928074,5,7,7,,,,
063931098,5,22,22,,,,
063932454,5,8,8,,,,
063932379,5,8,8,,,,
063932385,5,8,8,,,,
067519650,5,13,13,,,,
063004044,5,60,60,,,,
063004073,5,60,60,,,,
063025203,5,60,60,,,,
067520048,5,13,13,,,,
067520054,5,13,13,,,,
050201216,5,5,5,,,,
063036259,5,7,7,,,,
063049993,5,8,8,,,,
067517859,5,8,8,,,,
063032183,5,9,9,,,,
067517905,5,8,8,,,,
063032309,5,5,5,,,,
062746590,5,6,6,,,,
050201153,5,5,5,,,,
063928402,5,5,5,,,,
063032920,5,5,5,,,,
063997624,5,27,27,,,,
067517871,5,8,8,,,,
063041346,5,5,5,,,,
063925169,5,4,4,,,,
063928379,5,5,5,,,,
063997647,5,27,27,,,,
063041356,5,5,5,,,,
063928496,5,5,5,,,,
063032196,5,5,5,,,,
062282659,5,17,17,,,,
063049970,5,8,8,,,,
063032315,5,5,5,,,,
067517928,5,8,8,,,,
058293479,5,5,5,,,,
055862108,5,10,10,,,,
052663078,5,22,22,,,,
052790695,5,45,45,,,,
063032269,5,5,5,,,,
063032252,5,5,5,,,,
072392312,5,120,120,,,,
072392329,5,120,120,,,,
072392335,5,120,120,,,,
072392364,5,120,120,,,,
072392266,5,100,100,,,,
072392295,5,100,100,,,,
063864851,5,20,20,,,,
071205203,5,10,10,,,,
063004770,5,30,30,,,,
063004954,5,30,30,,,,
063863702,5,25,25,,,,
063004856,5,30,30,,,,
063004948,5,30,30,,,,
052810120,5,25,25,,,,
067429779,5,50,50,,,,
067532846,5,35,35,,,,
052809802,5,13,13,,,,
064720899,5,14,14,,,,
063863846,5,13,13,,,,
063910912,5,8,8,,,,
063910889,5,8,8,,,,
063910856,5,8,8,,,,
063931052,5,22,22,,,,
063049987,5,9,9,,,,
063927933,5,5,5,,,,
067534176,5,20,20,,,,
067533125,5,19,19,,,,
060402194,5,39,39,,,,
067378118,5,7,7,,,,
067519638,5,13,13,,,,
067533102,5,19,19,,,,
062414539,5,42,42,,,,
063054600,5,60,60,,,,
063054698,5,60,60,,,,
063054623,5,60,60,,,,
063025290,5,60,60,,,,
061431347,5,60,60,,,,
063040144,5,60,60,,,,
063054646,5,60,60,,,,
063054675,5,60,60,,,,
063054786,5,60,60,,,,
063054813,5,60,60,,,,
071181765,5,100,100,,,,
071181788,5,100,100,,,,
071188971,5,130,130,,,,
067429819,5,70,70,,,,
061431860,5,60,60,,,,
063025226,5,60,60,,,,
061431975,5,60,60,,,,
063039740,5,60,60,,,,
063998197,5,70,70,,,,
067429802,5,70,70,,,,
052789899,5,45,45,,,,
071188988,5,130,130,,,,
071188994,5,130,130,,,,
071188942,5,130,130,,,,
071188965,5,130,130,,,,
063004919,5,45,45,,,,
063004931,5,45,45,,,,
063928120,5,25,25,,,,
061431007,5,12,12,,,,
064713879,5,8,8,,,,
063003955,5,60,60,,,,
061431900,5,60,60,,,,
063003990,5,60,60,,,,
063863967,5,35,35,,,,
071181736,5,100,100,,,,
071205468,5,15,15,,,,
071181759,5,100,100,,,,
063005498,5,120,120,,,,
060402846,5,39,39,,,,
067532881,5,20,20,,,,
067519621,5,13,13,,,,
067520025,5,13,13,,,,
067520019,5,13,13,,,,
067378078,5,7,7,,,,
052620538,5,25,25,,,,
052651077,5,15,15,,,,
052655326,5,15,15,,,,
052656918,5,15,15,,,,
052660792,5,85,85,,,,
052661733,5,73,73,,,,
052795183,5,45,45,,,,
052795626,5,45,45,,,,
056048478,5,10,10,,,,
058265133,5,18,18,,,,
058276765,5,10,10,,,,
059043135,5,40,40,,,,
060246044,5,20,20,,,,
060247816,5,27,27,,,,
060327640,5,11,11,,,,
060327732,5,11,11,,,,
060327778,5,11,11,,,,
060331588,5,17,17,,,,
061430694,5,18,18,,,,
061431226,5,60,60,,,,
061431802,5,55,55,,,,
061492274,5,25,25,,,,
061846726,5,17,17,,,,
062206711,5,27,27,,,,
062280156,5,35,35,,,,
062282671,5,9,9,,,,
062286223,5,22,22,,,,
062413477,5,20,20,,,,
062414424,5,8,8,,,,
062415816,5,45,45,,,,
062498738,5,1,1,,,,
062559362,5,12,12,,,,
062562651,5,12,12,,,,
062584855,5,27,27,,,,
062751256,5,11,11,,,,
062751491,5,22,22,,,,
067533183,5,19,19,,,,
063004286,5,45,45,,,,
063004303,5,45,45,,,,
063004326,5,45,45,,,,
063004332,5,45,45,,,,
063004885,5,30,30,,,,
063004902,5,30,30,,,,
063004925,5,30,30,,,,
063031306,5,20,20,,,,
063031760,5,12,12,,,,
063031909,5,27,27,,,,
063032119,5,9,9,,,,
063032678,5,25,25,,,,
063033003,5,35,35,,,,
063035992,5,22,22,,,,
063036138,5,9,9,,,,
063050063,5,32,32,,,,
063050132,5,32,32,,,,
063050161,5,32,32,,,,
063050178,5,32,32,,,,
063050201,5,32,32,,,,
063050218,5,32,32,,,,
063051845,5,13,13,,,,
063052308,5,22,22,,,,
063052314,5,22,22,,,,
063052406,5,22,22,,,,
063052579,5,22,22,,,,
063052717,5,22,22,,,,
063584554,5,20,20,,,,
063863408,5,7,7,,,,
063863466,5,7,7,,,,
063864196,5,27,27,,,,
063864217,5,27,27,,,,
063864236,5,22,22,,,,
063864252,5,22,22,,,,
063864275,5,22,22,,,,
063864281,5,22,22,,,,
063864309,5,22,22,,,,
063864321,5,7,7,,,,
063864367,5,120,120,,,,
063864373,5,160,160,,,,
063864396,5,160,160,,,,
063864407,5,120,120,,,,
063864505,5,57,57,,,,
063864511,5,57,57,,,,
063864528,5,57,57,,,,
063864534,5,57,57,,,,
063864540,5,57,57,,,,
063864557,5,57,57,,,,
063864776,5,10,10,,,,
063865206,5,7,7,,,,
063865297,5,65,65,,,,
063865308,5,65,65,,,,
063865562,5,8,8,,,,
063865769,5,18,18,,,,
063866250,5,56,56,,,,
063866307,5,56,56,,,,
063866313,5,56,56,,,,
063878247,5,5,5,,,,
063878456,5,4,4,,,,
063878489,5,5,5,,,,
063910964,5,11,11,,,,
063911018,5,12,12,,,,
063925175,5,18,18,,,,
063925313,5,6,6,,,,
063925371,5,3,3,,,,
063925578,5,11,11,,,,
063925630,5,10,10,,,,
063925912,5,9,9,,,,
063925964,5,11,11,,,,
063926018,5,450,450,,,,
063928006,5,22,22,,,,
063928016,5,6,6,,,,
063928068,5,15,15,,,,
063928108,5,17,17,,,,
063928143,5,17,17,,,,
063928212,5,13,13,,,,
063928241,5,15,15,,,,
063928258,5,10,10,,,,
063928264,5,10,10,,,,
063928270,5,17,17,,,,
063928327,5,18,18,,,,
063928346,5,8,8,,,,
063931835,5,22,22,,,,
063979295,5,200,200,,,,
063997169,5,45,45,,,,
063997175,5,45,45,,,,
063997198,5,45,45,,,,
063997267,5,85,85,,,,
063997336,5,85,85,,,,
063997411,5,15,15,,,,
063997476,5,15,15,,,,
063997929,5,11,11,,,,
064640711,5,25,25,,,,
064641566,5,27,27,,,,
064641641,5,30,30,,,,
064641693,5,17,17,,,,
064670030,5,36,36,,,,
064670047,5,36,36,,,,
064681282,5,36,36,,,,
064681339,5,36,36,,,,
064681351,5,36,36,,,,
064700480,5,33,33,,,,
064704965,5,22,22,,,,
064713856,5,14,14,,,,
064721322,5,12,12,,,,
064721748,5,13,13,,,,
064739666,5,40,40,,,,
065594206,5,22,22,,,,
065596122,5,28,28,,,,
065604736,5,90,90,,,,
065604742,5,80,80,,,,
065605466,5,18,18,,,,
065887354,5,75,75,,,,
065887383,5,75,75,,,,
067378061,5,15,15,,,,
067424715,5,200,200,,,,
063004620,5,38,38,,,,
067428550,5,140,140,,,,
067428607,5,140,140,,,,
067471508,5,15,15,,,,
063931069,5,22,22,,,,
063050034,5,9,9,,,,
067414854,5,5,5,,,,
063931946,5,5,5,,,,
067414860,5,5,5,,,,
063931150,5,5,5,,,,
063928609,5,5,5,,,,
063032839,5,1,1,,,,
063031852,5,15,15,,,,
065835059,5,5,5,,,,
063009897,5,20,20,,,,
052784927,5,20,20,,,,
067529154,5,20,20,,,,
063931910,5,5,5,,,,
063998220,5,20,20,,,,
063031944,5,15,15,,,,
067529183,5,20,20,,,,
067471727,5,5,5,,,,
063009661,5,20,20,,,,
063932310,5,5,5,,,,
063931115,5,5,5,,,,
052787360,5,20,20,,,,
065596099,5,5,5,,,,
067429883,5,20,20,,,,
063926404,5,5,5,,,,
063931121,5,5,5,,,,
065604876,5,15,15,,,,
065835284,5,30,30,,,,
067414802,5,5,5,,,,
063865435,5,1,1,,,,
067414877,5,5,5,,,,
063926066,5,5,5,,,,
067429900,5,20,20,,,,
067529131,5,20,20,,,,
063009914,5,20,20,,,,
067414848,5,5,5,,,,
063998243,5,20,20,,,,
063051966,5,1,1,,,,
063009839,5,20,20,,,,
065835026,5,5,5,,,,
063002910,5,20,20,,,,
067471791,5,5,5,,,,
063009782,5,20,20,,,,
067471746,5,5,5,,,,
063928638,5,5,5,,,,
063998180,5,20,20,,,,
063931956,5,5,5,,,,
052784772,5,20,20,,,,
063002904,5,20,20,,,,
065835249,5,30,30,,,,
065835255,5,30,30,,,,
063865130,5,1,1,,,,
063051701,5,1,1,,,,
065835013,5,5,5,,,,
063929165,5,5,5,,,,
064720726,5,5,5,,,,
067471779,5,5,5,,,,
065835065,5,5,5,,,,
067529148,5,20,20,,,,
063931167,5,5,5,,,,
062206396,5,20,20,,,,
067428302,5,40,40,,,,
063927806,5,1,1,,,,
063002927,5,20,20,,,,
065834890,5,30,30,,,,
065835007,5,5,5,,,,
067471756,5,5,5,,,,
062206360,5,20,20,,,,
063925286,5,5,5,,,,
063009920,5,20,20,,,,
065605316,5,5,5,,,,
067534736,5,5,5,,,,
063928759,5,5,5,,,,
063051839,5,1,1,,,,
063930963,5,1,1,,,,
062749143,5,1,1,,,,
063926767,5,1,1,,,,
065834918,5,30,30,,,,
067529160,5,20,20,,,,
063929211,5,5,5,,,,
063031915,5,15,15,,,,
067429936,5,20,20,,,,
065834901,5,30,30,,,,
065834855,5,30,30,,,,
065835232,5,30,30,,,,
062206417,5,20,20,,,,
063930992,5,1,1,,,,
063927766,5,5,5,,,,
063924631,5,5,5,,,,
059088928,5,21,21,,,,
056488863,5,42,42,,,,
050191779,5,44,44,,,,
050701667,5,25,25,,,,
050703377,5,7,7,,,,
052603968,5,49,49,,,,
052672038,5,27,27,,,,
056482988,5,21,21,,,,
056483048,5,21,21,,,,
056483808,5,44,44,,,,
058279203,5,45,45,,,,
059089052,5,8,8,,,,
059097059,5,11,11,,,,
060217897,5,30,30,,,,
060218078,5,30,30,,,,
060218101,5,30,30,,,,
060316296,5,18,18,,,,
060316307,5,18,18,,,,
060316313,5,18,18,,,,
060318651,5,10,10,,,,
060318904,5,7,7,,,,
060324211,5,27,27,,,,
060324263,5,27,27,,,,
060326704,5,10,10,,,,
060681484,5,6,6,,,,
061312496,5,7,7,,,,
061312546,5,7,7,,,,
061312736,5,10,10,,,,
061312978,5,20,20,,,,
061317881,5,40,40,,,,
061317996,5,74,74,,,,
061318102,5,74,74,,,,
061318275,5,19,19,,,,
061318298,5,24,24,,,,
061318315,5,24,24,,,,
061318386,5,24,24,,,,
061318592,5,24,24,,,,
061322586,5,18,18,,,,
061322592,5,18,18,,,,
061322724,5,21,21,,,,
061322730,5,21,21,,,,
061322822,5,25,25,,,,
061322914,5,8,8,,,,
061323130,5,9,9,,,,
061408664,5,44,44,,,,
061426878,5,10,10,,,,
061426953,5,10,10,,,,
061427065,5,40,40,,,,
061427192,5,40,40,,,,
061427324,5,40,40,,,,
061428225,5,5,5,,,,
061428336,5,9,9,,,,
061429456,5,16,16,,,,
061429593,5,16,16,,,,
061437750,5,169,169,,,,
062749949,5,10,10,,,,
062749978,5,12,12,,,,
063585115,5,24,24,,,,
063585121,5,17,17,,,,
063585144,5,199,199,,,,
055777198,5,32,32,,,,
055800939,5,1,1,,,,
061312892,5,1,1,,,,
060318933,5,5,5,,,,
061312834,5,1,1,,,,
050675766,5,5,5,,,,
051091888,5,7,7,,,,
051123186,5,3,3,,,,
051461171,5,9,9,,,,
051462855,5,12,12,,,,
051463318,5,25,25,,,,
052000218,5,1,1,,,,
052000748,5,4,4,,,,
052070318,5,1,1,,,,
052071818,5,1,1,,,,
052072028,5,2,2,,,,
052072368,5,1,1,,,,
053079578,5,5,5,,,,
053090258,5,2,2,,,,
053096148,5,3,3,,,,
053101218,5,1,1,,,,
053139928,5,0,0,,,,
053140488,5,1,1,,,,
053272881,5,2,2,,,,
053273388,5,2,2,,,,
054514448,5,1,1,,,,
054515812,5,1,1,,,,
054523368,5,1,1,,,,
055422388,5,11,11,,,,
055432998,5,19,19,,,,
055436633,5,5,5,,,,
055624748,5,2,2,,,,
055707518,5,3,3,,,,
055721408,5,3,3,,,,
055761308,5,9,9,,,,
056364128,5,19,19,,,,
056364134,5,13,13,,,,
056431888,5,10,10,,,,
056433548,5,5,5,,,,
056436128,5,3,3,,,,
056437438,5,1,1,,,,
056839458,5,1,1,,,,
059237678,5,4,4,,,,
059237776,5,6,6,,,,
059237920,5,2,2,,,,
059240702,5,5,5,,,,
059240731,5,5,5,,,,
059246978,5,2,2,,,,
059247107,5,1,1,,,,
059249831,5,20,20,,,,
059268898,5,8,8,,,,
059269899,5,3,3,,,,
059276118,5,8,8,,,,
059276412,5,4,4,,,,
059276942,5,6,6,,,,
059279795,5,10,10,,,,
059284235,5,2,2,,,,
059288853,5,10,10,,,,
059288916,5,10,10,,,,
059289218,5,13,13,,,,
059291687,5,8,8,,,,
059300586,5,12,12,,,,
059300937,5,6,6,,,,
059302296,5,5,5,,,,
059302371,5,1,1,,,,
059320464,5,20,20,,,,
059320738,5,9,9,,,,
059321624,5,30,30,,,,
059321722,5,13,13,,,,
059322272,5,17,17,,,,
059322623,5,16,16,,,,
059335809,5,30,30,,,,
060422786,5,3,3,,,,
060450280,5,4,4,,,,
060450700,5,5,5,,,,
060450815,5,3,3,,,,
060450838,5,5,5,,,,
060450942,5,3,3,,,,
060451031,5,4,4,,,,
060476157,5,8,8,,,,
060476301,5,3,3,,,,
060477375,5,3,3,,,,
060494020,5,10,10,,,,
060494037,5,7,7,,,,
060494043,5,6,6,,,,
060495284,5,13,13,,,,
060495318,5,6,6,,,,
060498511,5,8,8,,,,
060502657,5,8,8,,,,
060503748,5,29,29,,,,
061149286,5,2,2,,,,
061149342,5,2,2,,,,
061149624,5,2,2,,,,
061149630,5,4,4,,,,
061149666,5,3,3,,,,
061149716,5,6,6,,,,
061150282,5,6,6,,,,
061150719,5,2,2,,,,
061150938,5,5,5,,,,
061151494,5,2,2,,,,
061174893,5,8,8,,,,
061206275,5,2,2,,,,
061206724,5,1,1,,,,
061207896,5,5,5,,,,
061256785,5,18,18,,,,
061257663,5,22,22,,,,
061257778,5,13,13,,,,
061259678,5,19,19,,,,
062281476,5,5,5,,,,
062281545,5,3,3,,,,
062286494,5,2,2,,,,
062286603,5,10,10,,,,
062294956,5,7,7,,,,
062295166,5,1,1,,,,
062298900,5,23,23,,,,
062299876,5,11,11,,,,
062301496,5,3,3,,,,
062313486,5,25,25,,,,
062313492,5,13,13,,,,
062313516,5,25,25,,,,
062313584,5,28,28,,,,
062386427,5,8,8,,,,
063031823,5,20,20,,,,
063045058,5,3,3,,,,
063045070,5,8,8,,,,
063122687,5,1,1,,,,
063154764,5,21,21,,,,
059318871,5,5,5,,,,
054523408,5,0,0,,,,
062295108,5,1,1,,,,
062281568,5,1,1,,,,
050706604,5,4,4,,,,
050706748,5,1,1,,,,
050706921,5,9,9,,,,
050706967,5,2,2,,,,
053806548,5,8,8,,,,
053848158,5,3,3,,,,
053852621,5,1,1,,,,
058329139,5,5,5,,,,
058878978,5,5,5,,,,
060650331,5,2,2,,,,
060651480,5,15,15,,,,
060652594,5,2,2,,,,
060737483,5,5,5,,,,
060737726,5,6,6,,,,
060737788,5,2,2,,,,
060741834,5,2,2,,,,
060742355,5,2,2,,,,
061522620,5,12,12,,,,
061599592,5,2,2,,,,
061847005,5,5,5,,,,
061847306,5,8,8,,,,
062259924,5,9,9,,,,
062260553,5,4,4,,,,
062318521,5,3,3,,,,
060143033,5,3,3,,,,
068293061,5,2,2,,,,
068293746,5,0,0,,,,
068293781,5,1,1,,,,
068293268,5,3,3,,,,
068293314,5,3,3,,,,
068293815,5,4,4,,,,
068293389,5,7,7,,,,
068293683,5,4,4,,,,
068293696,5,4,4,,,,
068293406,5,1,1,,,,
068293907,5,3,3,,,,
068293412,5,1,1,,,,
068291282,5,1,1,,,,
068293965,5,1,1,,,,
068293821,5,1,1,,,,
068293372,5,2,2,,,,
068293251,5,2,2,,,,
068292943,5,1,1,,,,
068116497,5,1,1,,,,
068116301,5,1,1,,,,
068116520,5,1,1,,,,
068111636,5,1,1,,,,
068111623,5,1,1,,,,
050365373,5,2,2,,,,
051020745,5,2,2,,,,
051020751,5,2,2,,,,
051020768,5,2,2,,,,
051292353,5,3,3,,,,
051298047,5,4,4,,,,
051307597,5,3,3,,,,
053144858,5,3,3,,,,
053200308,5,4,4,,,,
056027618,5,2,2,,,,
056038778,5,3,3,,,,
056608112,5,1,1,,,,
056615414,5,3,3,,,,
056615458,5,3,3,,,,
058187997,5,2,2,,,,
058190670,5,2,2,,,,
058706816,5,3,3,,,,
058707168,5,1,1,,,,
059160255,5,2,2,,,,
059160756,5,1,1,,,,
059161012,5,2,2,,,,
059161041,5,4,4,,,,
059162944,5,4,4,,,,
059162996,5,2,2,,,,
059163309,5,4,4,,,,
059163632,5,3,3,,,,
059163776,5,1,1,,,,
059163839,5,2,2,,,,
059163995,5,1,1,,,,
059164026,5,1,1,,,,
059164314,5,2,2,,,,
059164738,5,1,1,,,,
059164867,5,1,1,,,,
059165745,5,2,2,,,,
059165970,5,2,2,,,,
059166030,5,3,3,,,,
059166208,5,2,2,,,,
059166243,5,5,5,,,,
059166652,5,2,2,,,,
059166796,5,3,3,,,,
059169234,5,2,2,,,,
059169303,5,2,2,,,,
059169326,5,2,2,,,,
059169424,5,1,1,,,,
059169539,5,4,4,,,,
059169568,5,4,4,,,,
059169608,5,2,2,,,,
059170168,5,3,3,,,,
059170197,5,2,2,,,,
059170312,5,4,4,,,,
059170934,5,3,3,,,,
059171109,5,2,2,,,,
059171766,5,3,3,,,,
059171927,5,4,4,,,,
059172287,5,4,4,,,,
059172304,5,4,4,,,,
059172742,5,3,3,,,,
059172765,5,3,3,,,,
059172771,5,3,3,,,,
059173643,5,2,2,,,,
059174135,5,2,2,,,,
059174158,5,2,2,,,,
059174170,5,1,1,,,,
059174210,5,2,2,,,,
059174285,5,2,2,,,,
059174302,5,0,0,,,,
059174515,5,2,2,,,,
059174567,5,2,2,,,,
059174671,5,2,2,,,,
059174728,5,1,1,,,,
059174734,5,1,1,,,,
059174947,5,2,2,,,,
059174953,5,3,3,,,,
059174999,5,3,3,,,,
059175140,5,4,4,,,,
059175163,5,4,4,,,,
059175232,5,2,2,,,,
059175399,5,3,3,,,,
059179018,5,2,2,,,,
059179049,5,2,2,,,,
059179061,5,2,2,,,,
059179090,5,0,0,,,,
059179147,5,1,1,,,,
059179153,5,3,3,,,,
059179176,5,1,1,,,,
059179182,5,1,1,,,,
059179320,5,1,1,,,,
059179337,5,3,3,,,,
059179406,5,2,2,,,,
059180041,5,3,3,,,,
059180148,5,2,2,,,,
059180283,5,2,2,,,,
059180513,5,1,1,,,,
059180899,5,2,2,,,,
059180997,5,1,1,,,,
059181247,5,4,4,,,,
059181380,5,2,2,,,,
059181604,5,2,2,,,,
059181610,5,2,2,,,,
059181798,5,4,4,,,,
059181800,5,2,2,,,,
059182223,5,2,2,,,,
059182281,5,2,2,,,,
059182321,5,1,1,,,,
059182388,5,1,1,,,,
059182407,5,2,2,,,,
059182413,5,2,2,,,,
059182459,5,2,2,,,,
059182471,5,4,4,,,,
059182494,5,3,3,,,,
059182724,5,2,2,,,,
059437706,5,2,2,,,,
059437833,5,4,4,,,,
059438014,5,2,2,,,,
059438066,5,3,3,,,,
059439059,5,2,2,,,,
059439278,5,4,4,,,,
059439422,5,2,2,,,,
059439474,5,4,4,,,,
059467987,5,1,1,,,,
059468220,5,2,2,,,,
059468836,5,1,1,,,,
059468928,5,3,3,,,,
059469017,5,3,3,,,,
059470888,5,2,2,,,,
059470907,5,3,3,,,,
059471117,5,3,3,,,,
059471146,5,2,2,,,,
059471169,5,1,1,,,,
059471342,5,3,3,,,,
059471768,5,4,4,,,,
059471935,5,2,2,,,,
059472053,5,3,3,,,,
059472151,5,1,1,,,,
059472306,5,4,4,,,,
059472410,5,2,2,,,,
059477791,5,4,4,,,,
059478219,5,3,3,,,,
059479092,5,2,2,,,,
059479161,5,2,2,,,,
059479224,5,2,2,,,,
059479268,5,2,2,,,,
059479322,5,5,5,,,,
059479512,5,5,5,,,,
059479702,5,5,5,,,,
059493195,5,4,4,,,,
059493212,5,4,4,,,,
059493728,5,3,3,,,,
059493857,5,2,2,,,,
059495705,5,2,2,,,,
059495778,5,3,3,,,,
059496071,5,3,3,,,,
059496368,5,4,4,,,,
059496710,5,2,2,,,,
059496883,5,2,2,,,,
059497093,5,5,5,,,,
059497104,5,3,3,,,,
059497300,5,2,2,,,,
059689868,5,2,2,,,,
059690290,5,3,3,,,,
059690324,5,3,3,,,,
059690520,5,3,3,,,,
059690629,5,1,1,,,,
059690854,5,2,2,,,,
059691260,5,2,2,,,,
