"ITEM","PROMO_ZONE_ID","SIMPLE_PROMO_RETAIL"
"072946597",7,6.99
"072946539",7,6.99
"072946539",6,6.99
"072946504",5,6.99
"072946620",6,6.99
"072946620",5,6.99
"072946568",7,6.99
"072946568",6,6.99
"072946568",5,6.99
"072946580",7,6.99
"061931320",9,2.89
"070662342",9,2.89
"065111294",9,3.05
"061321921",9,2.89
"071081970",9,2.89
"066885274",9,2.89
"072618335",9,2.89
"065111138",9,2.89
"062206999",9,3.05
"066888017",9,3.05
"070662768",9,3.05
"070662970",9,2.89
"060311203-001",9,3.05
"070662958",9,2.89
"060317053",9,2.89
"060316993",9,2.89
"060311134",9,3.05
"062028376",9,3.05
"066887709",9,2.89
"062028376",5,3.05
"060317001",6,2.89
"060317001-001",9,2.89
"065376728",9,2.89
"065376728",6,2.89
"065376728",5,2.89
"065111115",9,2.89
"060317053-001",5,2.89
"066886808",5,3.05
"070662342",5,2.89
"065111294",5,3.05
"065111334",9,3.05
"065111334",6,3.05
"065111334",7,3.20
"062028376",6,3.05
"060317001-001",5,2.89
"066887709",5,2.89
"070662342",6,2.89
"065111294",6,3.05
"061321921",5,2.89
"071081970",7,3.03
"066885274",6,2.89
"065111138",5,2.89
"060311203",9,3.05
"066888017",5,3.05
"070662970",5,2.89
"060311203-001",5,3.05
"060311134",7,3.20
"073292665",12,3.89
"073292665",13,4.08
"070620277",7,5.00
"070620277",6,5.00
"070620277",9,5.00
"070620277",5,5.00
"057016275",13,4.08
"057016678",12,3.89
"057016678",13,4.08
"057188598",12,3.89
"057188598",13,4.08
"057847495",12,3.89
"057847495",13,4.08
"065417825",12,3.89
"065417825",13,4.08
"065665899",12,3.19
"065665899",13,3.35
"065666299",12,3.19
"065666299",13,3.35
"065666456",12,3.19
"065666456",13,3.35
"072292252",12,3.19
"072292252",13,3.35
"056631066-001",7,3.66
"073424545",9,7.99
"056631095",9,3.49
"073424464",9,4.49
"050990945",12,3.89
"050990945",13,4.08
"063724960",9,4.99
"057016183",12,3.89
"057016183",13,4.08
"057016246",12,3.89
"057016246",13,4.08
"057016275",12,3.89
"055980546",6,4.49
"056631095",6,3.49
"055980546",5,4.49
"055980517",6,4.49
"056631095",5,3.49
"055980517",5,4.49
"056641440",5,3.99
"056641440",9,3.99
"073419454",9,4.49
"073419454",6,4.49
"073419454",7,4.49
"056641503",9,3.99
"073424516",9,4.99
"073419483",9,4.49
"056631066",5,3.49
"073424464",6,4.49
"073424464",5,4.49
"073424464",7,4.49
"056631066",7,3.66
"056631066",9,3.49
"055980517",9,4.49
"051270955",9,3.49
"055980546",9,4.49
"056631095",7,3.66
"055980517",7,4.71
"056641440",6,3.99
"055980546",7,4.71
"059559850",12,2.33
"065361423",12,2.33
"057266638",12,2.64
"066485413",12,2.53
"057272688",12,2.53
"057272008",12,2.44
"057266433",12,2.53
"074070264",6,2.00
"074070264",7,2.10
"074070264",5,2.00
"074070264",9,2.00
"051550526",12,2.33
"070582724",12,2.80
"063690065",12,2.80
"071206559-001",12,2.76
"052393347",12,2.80
"071206559",12,2.76
"063699948",12,2.80
"070582511",12,2.33
"054659169",12,2.80
"063690216",12,2.71
"064212838",12,3.34
"064212769",12,3.25
"073420146",12,4.34
"073399274",12,8.36
"055476775",12,2.33
"059559781",12,2.44
"057524917",12,2.31
"073424314",12,6.02
"073424378",12,6.02
"073424401",12,7.02
"073424430",12,6.02
"073424476",12,6.02
"072935132",12,6.76
"072935178",12,6.76
"071226040-001",12,3.14
"071226040",12,3.14
"071198360-001",12,3.27
"071198360",12,3.27
"070762287",12,4.99
"071465580",12,6.02
"071465620",12,6.02
"071465504",12,6.02
"071465568",12,6.02
"071464765",12,6.02
"071464805",12,6.02
"071464863",12,6.02
"071464961",12,6.02
"071465021",12,7.02
"071465643",12,7.02
"067690145",12,5.99
"056573537",12,5.99
"056898746",12,5.99
"071507382",12,5.99
"054899155",12,5.99
"072679383",12,5.99
"071479650",12,8.03
"061277374",12,4.26
"063814410",12,3.74
"067653490",12,4.99
"073399263",12,7.04
"071374693",12,7.04
"072126295",12,7.04
"071375571",12,7.04
"073418674",12,11.99
"073418680",12,11.99
"073418789",12,11.99
"073425054",12,11.99
"073418599",12,11.99
"073418720",12,11.99
"073418864",12,11.99
"073424885",12,11.99
"057579034",12,5.99
"051044884",12,5.99
"059673800",12,7.04
"059745301",12,7.04
"059673610",12,7.04
"064003504",12,7.04
"064003239",12,7.04
"065691078",12,7.04
"059673996",12,7.04
"066944971",12,7.04
"066947501",12,7.04
"067651336",12,7.04
"067690289",12,7.04
"066902595",12,7.04
"071374917",12,7.04
"059745324",12,7.61
"059750323",12,7.04
"059673823",12,7.04
"061278557",12,7.04
"059673685",12,7.04
"059673276",12,7.56
"064003078",12,7.04
"064001380",12,7.04
"065692250",12,7.04
"070662273",12,3.00
"062463814",12,3.00
"062331222",12,3.00
"062332359",12,3.00
"073314416",12,2.00
"073314422",12,2.00
"073314439",12,2.00
"073314474",12,2.00
"073314497",12,2.00
"070662866",12,2.00
"058527095",12,2.00
"070662486",12,2.00
"066887894",12,2.00
"072618738",12,2.00
"073314785",12,2.00
"059361228",12,2.00
"073324836",12,2.00
"058549898-001",12,2.00
"058549898",12,2.00
"060268323",12,2.00
"071065523",12,2.00
"067422683",12,2.00
"067420967",12,2.00
"073314376",12,2.00
"073314382",12,2.00
"073314399",12,2.00
"051732421",12,1.25
"051537831",12,1.25
"057187858",12,1.25
"065360695",12,1.25
"071082030",12,1.25
"073292705",12,1.25
"070809406",12,3.09
"070809504",12,3.09
"070820052",12,3.09
"070809222",12,3.09
"070811443",12,3.09
"070811466",12,3.09
"070820259",12,3.09
"070820075",12,3.09
"070811587",12,3.39
"070820081",12,3.09
"065739398",12,1.44
"050950734",12,1.44
"056998378",12,1.44
"071160646",12,1.64
"064565944",12,1.49
"070809734",12,3.09
"070811063",12,3.09
"070771057",12,3.09
"070771132",12,3.09
"070811299",12,3.09
"070811345",12,3.09
"070811679",12,3.09
"070819953",12,3.09
"070809078",12,3.09
"070809118",12,3.09
"070811685",12,3.09
"070775456",12,3.09
"070775485",12,3.09
"070819878",12,2.74
"070808724",12,3.09
"070820265",12,3.24
"073426399",12,1.49
"073426364",12,1.49
"064566196",12,1.49
"064565950",12,1.49
"064564041",12,1.49
"065638886",12,1.49
"065640393",12,1.49
"064565817",12,1.49
"064563848",12,1.49
"070588977",12,1.49
"070588891",12,1.49
"064565368",12,1.49
"064563710",12,1.49
"071230627",12,2.42
"052124984",12,2.19
"050348618",12,6.57
"065441381",12,6.89
"071094557",12,5.72
"071230875",12,6.92
"065724571",12,2.44
"073372974",12,7.59
"064565646",12,1.49
"064563779",12,1.49
"066993186",12,1.49
"066992861",12,1.49
"067669356",12,2.39
"067669575",12,2.39
"072807394",12,2.39
"072807411",12,2.39
"061252858",12,2.84
"061252708",12,2.84
"061253270",12,2.99
"061251116",12,3.19
"067680451",12,2.99
"061251256",12,2.99
"061253229",12,2.79
"061251243",12,3.19
"061253258",12,2.79
"067669235",12,2.39
"067668933",12,2.39
"067669840",12,2.39
"067669650",12,2.39
"067668858",12,2.39
"067639732",12,2.39
"067670912",12,2.39
"067670365",12,2.39
"067670215",12,2.39
"067670002",12,2.39
"067669903",12,2.39
"067670699",12,2.34
"067670526",12,2.34
"071464736",12,6.02
"071464892",12,6.02
"057461674",12,3.89
"054801963-001",12,3.29
"058543000",12,5.64
"051578315-001",12,3.44
"051578315",12,3.44
"051160734",12,3.32
"071092755",12,21.49
"063664143-001",12,6.49
"063664143",12,6.49
"067680693",12,5.61
"061233616",12,4.56
"059673760",12,7.04
"066902710",12,7.04
"073399228",12,7.04
"073399240",12,7.04
"073424994",12,11.99
"057578945",12,5.99
"071465355",12,8.03
"064565126",12,1.49
"070793526",12,3.09
"070820115",12,2.97
"070808753",12,3.09
"070809245",12,3.09
"061251168",12,3.19
"070820173",12,3.09
"070811662",12,3.09
"058549898-002",12,2.00
"065111432",12,2.00
"072618721",12,2.00
"066955347",12,10.50
"067664246",12,5.24
"066959268",12,10.50
"066955693",12,10.50
"066959533",12,10.50
"066919057",12,4.26
"066955514",12,10.50
"072679400",12,5.99
"067641665",12,7.04
"073418743",12,11.99
"073425037",12,11.99
"054801963",12,3.29
"066955278",12,10.50
"066959124",12,10.50
"064404963",12,4.56
"071374318",12,10.50
"061233098",12,4.64
"061233294",12,4.26
"061233226",12,4.64
"073399292",12,7.04
"073418697",12,11.99
"073418766",12,11.99
"071479621",12,8.36
"066955324",12,10.50
"062028455",12,2.00
"073314744",12,2.00
"059361265",12,2.00
"073324859",12,2.00
"061278471",12,3.00
"072233317",12,3.00
"067420950",12,3.00
"065374258",12,3.00
"065374327",12,3.00
"072618634",12,3.00
"066956283",12,10.50
"066955998",12,10.50
"066952051",12,10.50
"066916884",12,10.50
"073419483",7,4.49
"073419483",6,4.49
"073419483",5,4.49
"073424545",7,7.99
"073424545",5,7.99
"063724960",7,5.24
"063724960",6,4.99
"063724960",5,4.99
"073424516",6,4.99
"056641440",7,4.19
"051270955",7,3.66
"051270955",6,3.49
"073424516",5,4.99
"051270955",5,3.49
"056631066",6,3.49
"073372369",13,3.43
"073372409",13,3.43
"073372409",12,3.27
"073419454",5,4.49
"056641503",7,4.19
"056641503",6,3.99
"056641503",5,3.99
"056204970",9,4.49
"056204970",6,4.49
"056204970",5,4.49
"056204970",7,4.71
"073424516",7,4.99
"071464892",13,6.32
"071464863",13,6.32
"073424430",13,6.32
"073424476",13,6.32
"072935132",13,7.09
"071226040-001",13,3.29
"071226040",13,3.29
"060245195",12,2.53
"066884344",13,1.74
"070662405",13,1.74
"073370705",13,3.43
"073370705",12,3.27
"073399240",13,7.39
"073418680",13,12.59
"073418743",13,12.59
"073418789",13,12.59
"054899155",13,6.29
"072679383",13,6.29
"063814410",13,3.93
"071465355",13,8.43
"071464765",13,6.32
"071464805",13,6.32
"071464736",13,6.32
"059745301",13,7.39
"066944971",13,7.39
"066947501",13,7.39
"067641665",13,7.39
"067651336",13,7.39
"067690289",13,7.39
"066902710",13,7.39
"066902595",13,7.39
"064001380",13,7.39
"071374917",13,7.39
"065692250",13,7.39
"071375571",13,7.39
"059673800",13,7.39
"073399228",13,7.39
"059750323",13,7.39
"059673823",13,7.39
"059673760",13,7.39
"061278557",13,7.39
"066952051",13,11.25
"066955278",13,11.25
"066959533",13,11.25
"066959268",13,11.25
"066916884",13,11.25
"066959124",13,11.25
"066955693",13,11.25
"071374318",13,11.25
"061233294",13,4.47
"067664246",13,5.50
"062028455",13,2.00
"073314744",13,2.00
"073314785",13,2.00
"059361228",13,2.00
"059361265",13,2.00
"073324859",13,2.00
"073324836",13,2.00
"061278471",13,3.00
"062463814",13,3.00
"072233317",13,3.00
"065374258",13,3.00
"065374327",13,3.00
"067422683",13,2.00
"073314376",13,2.00
"073314416",13,2.00
"073314422",13,2.00
"073314439",13,2.00
"073314474",13,2.00
"073314497",13,2.00
"066888046",13,2.00
"070662866",13,2.00
"058527095",13,2.00
"065111432",13,2.00
"070662486",13,2.00
"066887894",13,2.00
"070662716",13,2.00
"051537831",13,1.25
"057187858",13,1.25
"065360695",13,1.25
"073292705",13,1.25
"058549898-001",13,2.00
"058549898-002",13,2.00
"058549898",13,2.00
"060268323",13,2.00
"071065523",13,2.00
"070808753",13,3.25
"070809406",13,3.25
"070811466",13,3.25
"070820173",13,3.25
"070820259",13,3.25
"070820075",13,3.25
"070811587",13,3.56
"070820081",13,3.25
"070811662",13,3.25
"065739398",13,1.51
"050950734",13,1.51
"056998378",13,1.51
"071160646",13,1.72
"070588977",13,1.57
"070588891",13,1.57
"064565368",13,1.57
"064563710",13,1.57
"064565944",13,1.57
"064565126",13,1.57
"070809734",13,3.25
"070771057",13,3.25
"070771132",13,3.25
"070811299",13,3.25
"070811345",13,3.25
"070819953",13,3.25
"070809078",13,3.25
"070809118",13,3.25
"070811685",13,3.25
"070775456",13,3.25
"070775485",13,3.25
"070820115",13,3.12
"070820265",13,3.40
"061251243",13,3.35
"061253258",13,2.93
"071230627",13,2.54
"050348618",13,6.90
"073372974",13,7.97
"064565646",13,1.57
"064563779",13,1.57
"066993186",13,1.57
"073426399",13,1.57
"073426364",13,1.57
"064566196",13,1.57
"064565950",13,1.57
"064565817",13,1.57
"064563848",13,1.57
"067670215",13,2.51
"067670002",13,2.51
"067669903",13,2.51
"067670699",13,2.46
"067670526",13,2.46
"072807411",13,2.51
"061252858",13,2.98
"061252708",13,2.98
"061253270",13,3.14
"061251116",13,3.35
"067680451",13,3.14
"061251168",13,3.35
"061251256",13,3.14
"061253229",13,2.93
"067831400",7,4.94
"067831400",9,4.94
"067831400",6,4.94
"067831400",5,4.94
"053334198",7,4.00
"053334198",9,4.00
"053334198-001",6,4.00
"053334198-001",7,4.00
"053334198-001",9,4.00
"053334457",6,4.00
"053334457",7,4.00
"053334457",9,4.00
"053334584",6,4.00
"053334584",7,4.00
"053334584",9,4.00
"053334676",6,8.00
"053334676",7,8.00
"053334676",9,8.00
"053334716",6,8.00
"053334716",7,8.00
"053334716",9,8.00
"053334722",6,8.00
"053334722",7,8.00
"053334722",9,8.00
"053334739",6,8.00
"053334152",6,3.00
"053334152",7,3.00
"053334152",9,3.00
"053334152-001",6,3.00
"053334152-001",7,3.00
"053334152-001",9,3.00
"053334169",6,3.00
"053334169",7,3.00
"053334169",9,3.00
"053334169-001",6,3.00
"053334169-001",7,3.00
"053334169-001",9,3.00
"053334175",6,4.00
"053334175",7,4.00
"053334175",9,4.00
"053334175-001",6,4.00
"053334175-001",7,4.00
"053334175-001",9,4.00
"053334198",6,4.00
"053329435",9,4.00
"053329556",6,4.00
"053329556",7,4.00
"053329556",9,4.00
"053329815",6,4.00
"053329815",7,4.00
"053329815",9,4.00
"053334060",6,3.00
"053334060",7,3.00
"053334060",9,3.00
"053334083-001",7,3.00
"053334060-001",6,3.00
"053334060-001",7,3.00
"053334060-001",9,3.00
"053334083",6,3.00
"053334083",7,3.00
"053334083",9,3.00
"053334083-001",9,3.00
"053334083-001",6,3.00
"051769389",5,1.00
"071982606",6,4.79
"071982606",5,4.79
"071982589",6,4.79
"071982589",7,5.03
"071982589",5,4.79
"071982606",9,4.79
"071982606",7,5.03
"071982589",9,4.79
"066241558",8,4.47
"066241558",15,4.47
"066241604",8,3.64
"066241604",15,3.64
"066241685",8,3.12
"066241685",15,3.12
"067330286",8,5.46
"067330286",15,5.46
"067837716",8,6.55
"067837716",15,6.55
"066884344",8,1.00
"073324911",15,1.00
"067423096",15,1.00
"062356930",8,1.00
"063618867",15,1.00
"062309993",15,1.00
"050125669-001",6,4.00
"050125669-001",7,4.00
"050125669-001",9,4.00
"050297171",6,5.00
"050297171",7,5.00
"050297171",9,5.00
"050717637",6,7.00
"050717637",7,7.00
"050717637",9,7.00
"050865288",6,7.00
"050865288",7,7.00
"050865288",9,7.00
"051928038",6,5.00
"051928038",7,5.00
"051928038",9,5.00
"051928568",6,5.00
"051928568",7,5.00
"051928568",9,5.00
"053329435",6,4.00
"053329435",7,4.00
"067420921",9,2.50
"067420921",7,2.50
"067420921",5,2.50
"067420921",6,2.50
"067919902",5,22.49
"067919902",9,22.49
"067919902-001",9,22.49
"067919902-001",7,22.49
"067919902",7,22.49
"067919902-001",5,22.49
"067919902-001",6,22.49
"067919902",6,22.49
"067407834",5,1.33
"056036498",6,1.33
"070620317",9,5.00
"067407978",5,2.00
"067407978",7,2.00
"067407978",9,2.00
"067407978",6,2.00
"070620317",6,5.00
"070620317",7,5.00
"070620317",5,5.00
"074200100",5,8.66
"074200100",7,8.66
"074200100",9,8.66
"074200100",6,8.66
"073955187",9,20.00
"071094436",9,5.99
"071998726",5,5.99
"071094540",9,5.99
"071094540",6,5.99
"071094540",7,6.23
"071094592",9,5.99
"071094592",6,5.99
"071094373",9,5.99
"071094563",9,5.99
"071998703",9,5.99
"071094442",9,5.99
"071094488",9,5.99
"071094338",9,5.99
"071094424",9,5.99
"071094465",9,5.99
"071094396",9,5.99
"071094626",9,5.99
"065667557",9,1.00
"065667816",9,1.00
"073292325",9,1.00
"073292325",5,1.00
"071082030",9,1.00
"071094540",5,5.99
"071094592",7,6.23
"071094471",7,6.23
"071094592",5,5.99
"071094471",9,5.99
"071094471",6,5.99
"071094471",5,5.99
"073292066",5,1.00
"073292383",7,1.00
"073292383",6,1.00
"073292383",5,1.00
"073292325",7,1.00
"073292325",6,1.00
"072277985",5,1.00
"067446902",9,1.00
"067446902",7,1.00
"072278022",7,1.00
"073292066",9,1.00
"073370705",6,2.00
"073372409",7,2.00
"073370584",6,5.49
"073561554",5,4.99
"073561554",6,4.99
"058877682",7,6.49
"058877682",9,6.49
"063514886",6,6.49
"063514886",7,6.49
"063514886",9,6.49
"053441537-001",6,4.99
"053441537-002",9,4.99
"053441537-002",6,4.99
"053441537-003",7,4.99
"053441537-002",7,4.99
"053441537-003",6,4.99
"053441537-001",9,4.99
"053441537-001",7,4.99
"053441537",5,4.99
"053441537",9,4.99
"053441572",5,5.10
"071915002",6,5.99
"071915002",7,6.23
"071915002",9,5.99
"071915054",5,4.99
"071915054",6,4.99
"071915054",7,5.19
"071915054",9,4.99
"071915083",5,4.99
"071915083",6,4.99
"071915083",7,5.19
"071915083",9,4.99
"071915336",5,4.99
"071915336",6,4.99
"071915336",7,5.19
"071915336",9,4.99
"071915365",5,2.99
"071915365",6,2.99
"070762684",6,2.89
"071467059",5,2.89
"053199608",5,2.89
"050384989",5,2.89
"062985421",5,2.89
"050384966",7,2.89
"070762684",5,2.89
"050911925",5,2.89
"053200118",6,2.89
"070831678",5,2.89
"050384937",5,2.89
"064632364",6,2.89
"073424205",5,2.89
"050385562",5,2.89
"071903045",9,5.99
"071903068",5,4.49
"071903068",6,4.49
"071903068",7,4.67
"071903068",9,4.49
"071903097",5,4.49
"071903097",6,4.49
"071903097",7,4.67
"071903097",9,4.49
"071914959",5,4.49
"071914959",6,4.49
"071914959",7,4.67
"071914959",9,4.49
"071914971",5,4.49
"071914971",6,4.49
"071914971",7,4.67
"071914971",9,4.49
"071915002",5,5.99
"062985421",9,2.89
"070831678",7,2.89
"062985421",7,2.89
"050384943",7,2.89
"064635228",7,3.03
"050384943",5,2.89
"061267668",5,2.89
"053200118",5,2.89
"064635228",5,2.89
"061271622",5,2.89
"073420359",5,2.89
"071466855",5,2.89
"050385556",7,2.89
"067899890",5,4.50
"071998133",9,1.68
"071998185",7,1.35
"071997819",6,2.22
"071997819",7,2.22
"071997819",9,2.22
"071998035",6,2.24
"071998133",6,1.68
"071998185",6,1.35
"073324911",8,1.00
"067423096",8,1.00
"074070264",15,1.00
"074070264",8,1.00
"063618867",8,1.00
"070662405",15,1.00
"070662405",8,1.00
"062309993",8,1.00
"066884344",15,1.00
"063814410",9,3.24
"063814410",6,3.24
"063814410",7,3.24
"063815772",7,2.24
"071479650",7,6.66
"071479650",5,6.66
"073420405",7,3.40
"073420405",5,3.40
"070762287",9,3.24
"067653490",9,3.24
"065643482",9,3.24
"065643482",7,3.24
"065643482",5,3.24
"050367780-001",9,3.24
"050367780-001",5,3.24
"050367780",9,3.24
"050367780",5,3.24
"050371296",6,2.19
"050371296",5,2.19
"050412986",9,2.19
"050412986",6,2.19
"050412986",7,2.30
"050371267",9,2.19
"050217198",9,2.19
"050217198",7,2.30
"050222548",9,2.19
"071799904",5,5.00
"071799979",5,5.00
"071800086",5,5.00
"071800253",5,5.00
"071800282",5,5.00
"071800397",5,5.00
"073209858",5,4.00
"073209893",5,4.00
"073209910",5,4.00
"073209933",5,4.00
"073210222",5,4.00
"073210389",5,4.00
"073210429",5,4.00
"073210464",5,4.00
"050125669",6,4.00
"050125669",7,4.00
"050125669",9,4.00
"071250839",5,7.00
"071250845",5,7.00
"071250868",5,7.00
"071272773",5,7.00
"071272784",5,7.00
"071272796",5,7.00
"071272807",5,7.00
"071534781",5,4.00
"071534873",5,6.00
"071534884",5,6.00
"071534907",5,6.00
"071534988",5,6.00
"071535002",5,6.00
"071535394",5,6.00
"071586234",5,10.00
"071586246",5,10.00
"071586269",5,10.00
"070588332",5,6.00
"070588355",5,6.00
"070588476",5,6.00
"070588499",5,6.00
"070588516",5,6.00
"070999214",5,4.00
"070999220",5,4.00
"070999254",5,4.00
"071248411",5,7.00
"071248866",5,7.00
"071248964",5,7.00
"071248987",5,7.00
"071249001",5,7.00
"071249122",5,7.00
"071249168",5,7.00
"071249888",5,7.00
"071250027",5,7.00
"071250194",5,7.00
"071250776",5,7.00
"066877641",5,3.00
"066877658",5,3.00
"067208010",5,6.00
"067208027",5,6.00
"067290296",5,10.00
"067708864",5,7.00
"067708870",5,7.00
"067843789",5,6.00
"070501171",5,6.00
"070501286",5,6.00
"070501384",5,8.00
"070510442",5,6.00
"070510459",5,6.00
"070510465",5,8.00
"070586979",5,6.00
"070587120",5,6.00
"070588286",5,6.00
"070588314",5,2.99
"064365893",5,9.00
"064365904",5,9.00
"064365910",5,9.00
"064368377",5,7.00
"064368521",5,7.00
"064368586",5,7.00
"064368878",5,7.00
"065325526",5,7.00
"066631500",5,5.00
"066631621",5,5.00
"066877140",5,5.00
"066877439",5,5.00
"066877468",5,5.00
"066877480",5,5.00
"066877508",5,5.00
"066877537",5,5.00
"066877595",5,5.00
"058117223",5,2.49
"059685763",5,7.00
"059685818",5,5.00
"059685832",5,5.00
"059685878",5,5.00
"059685968",5,7.00
"060733838",5,7.25
"060733896",5,7.25
"060733913",5,7.25
"061436555",5,3.00
"061436555-001",5,3.00
"061801025",5,7.00
"061801054",5,7.00
"063662208",5,5.00
"063662404",5,5.00
"064365870",5,9.00
"056513811",5,5.00
"056639213",5,4.00
"057199247",5,7.00
"057302506",5,5.00
"057302610",5,7.00
"057657558",5,7.00
"057716869",5,7.00
"057716921",5,8.00
"057717010",5,8.00
"057717102",5,8.00
"057717148",5,8.00
"057717200",5,8.00
"057717592",5,6.00
"057717690",5,6.00
"057717718",5,6.00
"057909624",5,5.00
"057909630",5,2.49
"057910132",5,2.49
"058117033",5,5.00
"053334906",5,5.00
"053334912",5,5.00
"053334941",5,8.00
"053334958",5,8.00
"053334970",5,8.00
"053335738",5,5.00
"053365685",5,6.00
"053561928",5,7.00
"053561928-001",5,7.00
"053562002",5,7.00
"053562002-001",5,7.00
"054263464",5,3.00
"055420110",5,8.00
"055635956",5,4.00
"056513742",5,5.00
"056513794",5,5.00
"053334060",5,3.00
"053334060-001",5,3.00
"053334083",5,3.00
"053334083-001",5,3.00
"053334152",5,3.00
"053334152-001",5,3.00
"053334169",5,3.00
"053334169-001",5,3.00
"053334175",5,4.00
"053334175-001",5,4.00
"053334198",5,4.00
"053334198-001",5,4.00
"053334457",5,4.00
"053334584",5,4.00
"053334676",5,8.00
"053334716",5,8.00
"053334722",5,8.00
"053334739",5,8.00
"053334751",5,8.00
"053334895",5,5.00
"073378604",12,5.01
"065555540",12,8.83
"065555540",13,8.83
"066808690",12,8.83
"066808690",13,8.83
"065555576",13,8.83
"065555592",13,8.83
"067810391",12,8.70
"067810391",13,8.70
"067810362",12,8.70
"067810385",13,9.03
"061883036",12,8.03
"061883036",13,8.03
"071207201",13,8.03
"071199468",12,8.03
"065555576",12,8.83
"065555592",12,8.83
"067810362",13,8.70
"067810385",12,9.03
