"ITEM","ZONE_ID","OFFER_ID","OFFER_NAME","EFFECTIVE_DATE","END_DATE"
"073452004",9,"A30787585","* @ 20 pack bedding 2 for £5","20130729","20130804"
"073451984",6,"A30787585","* @ 20 pack bedding 2 for £5","20130729","20130804"
"073451984",7,"A30787585","* @ 20 pack bedding 2 for £5","20130729","20130804"
"073451984",9,"A30787585","* @ 20 pack bedding 2 for £5","20130729","20130804"
"073451996",7,"A30787585","* @ 20 pack bedding 2 for £5","20130729","20130804"
"073471804",5,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"073471804",9,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"051610767",9,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"057542628",9,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"052503743",5,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"057647948",6,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"062409926",5,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"055235491",7,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"065753484",7,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"057647948",6,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"057629212",7,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"054294035",6,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"057541318",8,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"052007680",15,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"055697202",8,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"057629143",15,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"055697202",15,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"055697202",8,"A30793005","@ Tesco red mixed green chillies 2 for £1.00","20130729","20130811"
"051610813",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"056164411",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610836",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"062409926",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057541318",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"062410286",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057647568",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057647948",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610796",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610796",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"055235491",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"062410286",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"056164411",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057647608",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057545268",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"065753449",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610750",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"055697202",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"056164411",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"056164411",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610836",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"065753484",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057629212",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057541318",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057629143",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"062410209",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610750",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610744",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"062410286",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"054294035",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610744",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610796",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057629143",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610767",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057629143",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057542628",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057542628",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"062410209",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"052007680",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610767",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"065753449",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057647568",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"052503743",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057647948",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"054294035",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"054294035",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"062409926",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"062409926",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"055235491",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"055235491",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057541318",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"062410286",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"052007680",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610744",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057647568",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"065753449",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"062410209",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"057647568",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610750",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"062410209",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610750",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"051610796",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"052503743",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"052503743",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"067609630",12,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
"067609630",13,"R30793525","Buy Tesco mobile and get500clubcard points","20130729","20130804"
