"ITEM","PRICE_ZONE_ID","SELLING_RETAIL"
"055568937",14,5.33
"065721384",3,4.20
"067444887",4,4.00
"052992243",14,4.36
"062957795",14,4.20
"063735526",2,4.20
"071160784",4,4.00
"063400560",14,4.36
"065721390",14,4.20
"055568966",2,5.13
"066373563",4,4.00
"073372726",2,4.20
"071915854",14,1.09
"058197449",4,5.50
"071168592",2,4.20
"050625665",4,4.00
"064740627",4,2.99
"073372692",2,4.20
"073372692",4,4.00
"051957838",4,4.89
"052992243",2,4.20
"052545301",4,4.00
"062957795",3,4.20
"058198258",4,5.50
"073372692",14,4.36
"063400502",3,4.36
"050434608",2,5.78
"065697112",2,4.20
"065699398",14,4.36
"052545301",14,4.36
"070722341",14,2.17
"052545301",2,4.20
"065697112",4,4.00
"050624741",14,4.36
"066373563",2,4.20
"055568937",2,5.13
"062957795",4,4.00
"070722404",4,1.99
"071915854",4,1.00
"056775581",4,0.89
"063400139",4,4.00
"071168592",14,4.36
"065697112",14,4.36
"073369374",14,2.17
"067445074",14,4.36
"050625665",14,4.36
"065721390",4,4.00
"070722404",3,2.17
"073372726",14,4.36
"063735526",3,4.36
"063400139",2,4.20
"071160784",2,4.20
"065713584",14,4.36
"065713584",4,4.00
"067444887",14,4.36
"067444887",2,4.20
"063400502",4,4.00
"065721384",4,4.00
"052723505",14,5.88
"062957829",14,4.20
"066373563",14,4.20
"050624741",2,4.20
"067445074",4,4.00
"050625665",2,4.20
"062957829",2,4.20
"070722404",2,2.09
"063400139",14,4.36
"050434608",4,5.50
"056775581",2,0.93
"055568943",4,4.89
"051957838",14,5.33
"063735526",14,4.36
"065699398",2,4.20
"055916561",2,4.20
"050434608",14,6.00
"051957838",2,5.13
"070722341",2,2.09
"065721384",2,4.20
"051292877",4,1.59
"058197449",14,6.00
"055916561",14,4.36
"071915854",2,1.05
"056775523",2,1.49
"062957795",2,4.20
"050624741",4,4.00
"070722341",4,1.99
"062957829",3,4.20
"058198258",14,6.00
"055568966",4,4.89
"064740627",2,3.14
"056775581",3,0.93
"058197449",2,5.78
"071887454",2,2.39
"050624580",14,4.36
"056775523",14,1.49
"063400560",2,4.20
"063400502",14,4.36
"071887454",4,2.28
"051957838",3,5.33
"063735526",4,4.00
"058198258",2,5.78
"055568943",2,5.13
"052723505",2,5.66
"063400560",4,4.00
"051292877",14,1.67
"056775523",4,1.42
"056775581",14,0.93
"071887454",14,2.39
"051292877",2,1.67
"050624580",4,4.00
"071160784",14,4.36
"065721384",14,4.20
"055568943",14,5.33
"065721390",3,4.20
"070722341",3,2.17
"071168592",4,4.00
"073369374",3,2.17
"064740627",14,3.26
"052723505",4,5.39
"073372726",4,4.00
"066373563",3,4.20
"063400502",2,4.20
"062957829",4,4.00
"055568966",14,5.33
"065721390",2,4.20
"055568937",4,4.89
"073369374",4,1.99
"065713584",2,4.20
"050624580",2,4.20
"056775523",3,1.49
"065699398",4,4.00
"052992243",4,4.00
"073843204",2,499.00
"073843204",14,499.00
"073843204",4,499.00
"073843204",3,499.00
"074786771",2,3.00
"074786771",3,3.00
"074786771",14,3.00
"074786771",4,3.00
"055568943-001",1,4.89
"052545301-001",1,4.00
"055568937-001",1,4.89
"058197449-001",1,5.50
"063400502-001",1,4.00
"063400139-001",1,4.00
"051957838-001",1,4.89
"052992243-001",1,4.00
"063400560-001",1,4.00
"055568966-001",1,4.89
"055916561-001",1,4.00
"055568966",3,5.33
"071168592",3,4.36
"065699398",3,4.36
"063400560",3,4.36
"050624741",3,4.36
"067445074",3,4.36
"065697112",3,4.36
"064740627",3,3.26
"071160784",3,4.36
"051292877",3,1.67
"058197449",3,6.00
"063400139",3,4.36
"073372726",3,4.36
"050624580",3,4.36
"071887454",3,2.39
"052992243",3,4.36
"050625665",3,4.36
"052723505",3,5.88
"067444887",3,4.36
"050434608",3,6.00
"073372692",3,4.36
"058198258",3,6.00
"055568943",3,5.33
"055916561",3,4.36
"071915854",3,1.09
"052545301",3,4.36
"055568937",3,5.33
"065713584",3,4.36
"074786840",14,3.00
"074786840",3,3.00
"074786840",2,3.00
"074786840",4,3.00
"073843164",14,359.00
"073843164",4,359.00
"073843164",3,359.00
"073843164",2,359.00
"073696769",1,289.00
"064147495",14,2.63
"064147495",3,2.63
"052200767",1,3.00
"059428124",1,4.50
"058381628",1,2.50
"055995955",1,3.00
"071104098",1,4.00
"067128657",1,0.01
"062468776",1,3.00
"054969303",1,3.00
"050080818",1,1.00
"064411885",1,5.00
"057428868",1,1.00
"063111683",1,2.00
"064405478",1,4.50
"050381917",1,2.00
"070817051",1,3.00
"065066410",1,3.00
"067709039",1,3.00
"056950310",1,3.00
"050009548",1,3.00
"061393633",1,1.50
"063355751",1,0.80
"063221869-001",1,2.00
"063221869",1,2.00
"054969303-001",14,3.24
"063111683-001",3,2.16
"055995955-005",4,3.00
"052200767-001",4,3.00
"063111683-001",2,2.10
"052200767-001",2,3.15
"064411885-002",2,5.25
"052200767-003",14,3.24
"054969303-003",2,3.15
"054969303-001",4,3.00
"054969303-002",3,3.24
"052200767-001",3,3.24
"055995955-002",2,3.15
"055995955-006",2,3.15
"055995955-001",3,3.24
"052200767-002",14,3.24
"055995955-005",2,3.15
"050080818-001",14,1.08
"055995955-005",3,3.24
"055995955-006",4,3.00
"055995955-001",14,3.24
"052200767-003",2,3.15
"050009548-001",4,3.00
"063111683-001",4,2.00
"055995955-006",14,3.24
"050009548-001",2,3.15
"064411885-001",4,5.00
"064411885-001",2,5.25
"055995955-002",4,3.00
"052200767-003",3,3.24
"050080818-001",3,1.08
"054969303-003",4,3.00
"050080818-001",4,1.00
"055995955-003",14,3.24
"055995955-003",2,3.15
"056950310-001",4,3.00
"055995955-004",2,3.15
"052200767-001",14,3.24
"063111683-001",14,2.16
"055995955-004",14,3.24
"056950310-001",14,3.24
"056950310-001",2,3.15
"055995955-003",3,3.24
"052200767-004",4,3.00
"055995955-002",14,3.24
"054969303-002",4,3.00
"054969303-002",14,3.24
"064411885-001",14,5.40
"052200767-004",3,3.24
"074786771",1,3.00
"055568937-001",14,5.33
"055568943-001",14,5.33
"052545301-001",14,4.36
"052992243-001",2,4.20
"063400560-001",2,4.20
"055568937-001",2,5.13
"058197449-001",4,5.50
"063400139-001",4,4.00
"063400139-001",2,4.20
"055568937-001",4,4.89
"063400502-001",14,4.36
"055916561-001",2,4.20
"063400139-001",14,4.36
"055568966-001",3,5.33
"052992243-001",3,4.36
"058197449-001",3,6.00
"051957838-001",2,5.13
"052545301-001",4,4.00
"055568966-001",4,4.89
"063400560-001",4,4.00
"055916561-001",14,4.36
"063400560-001",14,4.36
"063400560-001",3,4.36
"058197449-001",14,6.00
"055568943-001",4,4.89
"055568966-001",2,5.13
"055568966-001",14,5.33
"052545301-001",3,4.36
"051957838-001",3,5.33
"055916561-001",3,4.36
"052992243-001",14,4.36
"055568943-001",3,5.33
"052992243-001",4,4.00
"063400139-001",3,4.36
"055568937-001",3,5.33
"055568943-001",2,5.13
"058197449-001",2,5.78
"055916561-001",4,4.00
"063400502-001",2,4.20
"063400502-001",4,4.00
"052545301-001",2,4.20
"051957838-001",14,5.33
"063400502-001",3,4.36
"051957838-001",4,4.89
"073843204",1,499.00
"073843210",1,629.00
"064146438",3,1.88
"064146438",14,1.88
"063221869",14,2.00
"063221869-001",2,2.00
"063221869",2,2.10
"063221869-001",3,2.00
"063221869-001",14,2.00
"063221869",3,2.00
"063221869-001",4,2.00
"063221869",4,2.00
"067842197-001",14,1.00
"071955904",4,0.95
"050593724-001",3,0.86
"053685974-001",14,2.15
"072163935",14,0.81
"067433366-002",4,0.95
"071956080",14,0.91
"073361215",2,1.00
"053685974-001",2,2.10
"071955927",4,0.95
"072163912",14,0.81
"072163912",4,0.75
"067842197-001",2,1.00
"071955887",2,1.00
"072163964",4,0.75
"073361181",2,1.00
"072809098",4,0.85
"073856039",2,1.68
"071955858",14,1.00
"071955887",14,1.00
"071955858",2,1.00
"050314503-001",14,2.15
"071979904",2,1.68
"073361215",14,1.00
"071956045",2,0.89
"072809098",14,0.91
"072163843",14,0.81
"071956080",2,0.89
"067433366-002",14,1.00
"050552422-001",14,0.86
"073855841",2,1.68
"072809150",4,0.85
"071956004",14,0.91
"071955887",4,0.95
"050552422-001",2,0.84
"071955927",14,1.00
"072809098",2,0.89
"050593724-001",4,0.80
"073856039",4,1.60
"072809150",2,0.89
"073361215",4,0.95
"072163935",4,0.75
"073855841",14,1.72
"050552422-001",3,0.86
"050552422-002",4,0.80
"053685974-001",3,2.15
"073361238",14,1.00
"067433595-001",14,1.00
"050314503-001",4,2.00
"071979904",4,1.60
"067433595-001",4,0.95
"072163912",2,0.79
"050593724-001",14,0.86
"071979904",14,1.72
"073361181",4,0.95
"071955858",4,0.95
"050314503-001",2,2.10
"073361238",4,0.95
"071956004",2,0.89
"072809150",14,0.91
"072163964",14,0.81
"072163964",2,0.79
"067842197-001",4,0.95
"050552422-002",14,0.86
"072163843",4,0.75
"073856039",14,1.72
"050552422-002",3,0.86
"072809138",4,0.85
"071956045",4,0.85
"067433595-001",2,1.00
"071956080",4,0.85
"072163843",2,0.79
"067433366-002",2,1.00
"072809052",4,0.85
"071955927",2,1.00
"072809138",14,0.91
"071955904",14,1.00
"072809052",2,0.89
"072809138",2,0.89
"072163935",2,0.79
"053685974-001",4,2.00
"050552422-001",4,0.80
"071955904",2,1.00
"073361238",2,1.00
"072809052",14,0.91
"073855841",4,1.60
"071956004",4,0.85
"073361181",14,1.00
"071956045",14,0.91
"050593724-001",2,0.84
"050552422-002",2,0.84
"061111006",1,0.50
"051181323",1,0.50
"072291760",1,0.50
"073427035",1,0.50
"061368589",1,0.50
"050925857",1,0.50
"063941915",1,0.50
"071354740",1,0.50
"054231456",1,0.50
"051181225",1,0.50
"051578298",1,0.50
"067805109",1,0.50
"071784294",1,0.50
"051773458",1,0.50
"067765259",1,0.50
"058096309",1,0.50
"051779642",1,0.50
"074081003",1,0.50
"065679969",1,0.50
"058542554",1,0.50
"057703965",1,0.50
"071206882",1,0.50
"072291535",1,0.50
"050413616",1,0.50
"062476269",1,0.50
"074081049",1,0.50
"073427185",1,0.50
"057111980",1,0.50
"071784403",1,0.50
"060763969",1,0.50
"074201410",1,0.50
"052536859",1,0.50
"054310115",1,0.50
"051773470",1,0.50
"071092191",1,0.50
"072278016",1,0.50
"073696769",3,289.00
"073696769",2,289.00
"073696769",4,289.00
"073696769",14,289.00
"071940985",1,1.95
"051937761",1,0.35
"071940904",1,1.95
"050465681",1,0.85
"051919351",1,0.35
"059140976",1,1.45
"055197448",1,2.80
"061860490",1,2.80
"054039333",1,1.60
"051331976",1,0.50
"053836520",1,1.00
"051260028",1,0.50
"063942079",1,2.00
"055653859",1,0.50
"067804963",1,1.50
"060663638",1,1.00
"074308486",1,2.00
"063942125",1,2.50
"074078797",1,0.50
"072404611",1,2.50
"063943510",1,2.50
"050353479",1,1.50
"050533013",1,0.50
"072958387",1,0.50
"050083585",1,0.50
"050925961",1,0.50
"065644890",1,0.50
"051434970",1,3.00
"071331928",1,2.50
"054098066",1,0.50
"055028621",1,2.00
"050808294",1,2.50
"050125433",1,1.00
"073837114",1,0.50
"060663460",1,1.00
"064753952",1,1.00
"050080657",1,1.00
"066811161",1,1.00
"050080323",1,1.50
"050995842",1,2.50
"070562201",1,1.00
"064765016",1,1.00
"051181300",1,0.50
"050083752",1,0.50
"050125652",1,1.00
"054039333",2,1.68
"071940985",2,2.05
"056038521",14,1.34
"053685974",2,2.10
"070697577",4,2.00
"071940904",2,2.05
"071940674",2,1.00
"056038521",4,1.25
"064123638",3,3.17
"050465681",2,0.89
"070697577",3,2.15
"071955518",4,0.85
"051919351",14,0.38
"051656033",14,1.99
"051656062",2,1.31
"051919351",2,0.37
"051570387",4,1.85
"070697646",3,2.15
"070697577",2,2.10
"061860582",14,1.99
"064123726",3,3.17
"050552422",4,0.80
"067433612",14,1.00
"054039546",2,1.68
"055197477",4,1.85
"064123726",2,3.10
"067433589",14,1.00
"050593724",4,0.80
"056038521",3,1.34
"050552422",3,0.86
"059140976",14,1.56
"050361452",4,1.65
"050043685",4,2.00
"053256970",4,0.60
"071940904",4,1.95
"071955524",4,0.95
"056090964",2,1.94
"055197448",4,2.80
"067433595",14,1.00
"050261766",14,2.15
"067433595",2,1.00
"067433366",4,0.95
"050552422",2,0.84
"051655921",4,1.85
"071940985",4,1.95
"050261766",2,2.10
"061860490",2,2.94
"070697646",4,2.00
"053685974",3,2.15
"051570387",2,1.94
"067433366",2,1.00
"050465681",14,0.91
"051937761",2,0.37
"053204180",4,0.60
"050261766",3,2.15
"067433589",4,0.95
"051937761",14,0.38
"064123726",14,3.17
"067433612",4,0.95
"071931731",2,1.00
"050593724",3,0.86
"071940674",14,1.02
"067842197",14,1.00
"059140976",2,1.52
"071940985",14,2.10
"050361452",2,1.73
"064123713",4,2.95
"071955518",14,0.91
"051656062",14,1.34
"067842151",14,1.00
"050361452",14,1.77
"064123638",14,3.17
"064123713",14,3.17
"051656062",3,1.34
"051656033",4,1.85
"050261766",4,2.00
"050314503",2,2.10
"050361452",3,1.77
"064123638",2,3.10
"050043685",14,2.15
"051570387",14,1.99
"067433366",14,1.00
"051656062",4,1.25
"050552422",14,0.86
"071940674",4,0.95
"050465681",4,0.85
"067433612",2,1.00
"053685974",14,2.15
"050314503",14,2.15
"054039546",4,1.60
"070697646",2,2.10
"067842151",2,1.00
"071955524",14,1.00
"050043685",3,2.15
"064123713",2,3.10
"051656033",2,1.94
"050593724",2,0.84
"061860582",2,1.94
"051655921",2,1.94
"055197477",3,1.99
"053256970",14,0.65
"064123726",4,2.95
"055197448",2,2.94
"055197448",14,3.01
"067433589",2,1.00
"067842197",4,0.95
"053204180",14,0.65
"055197477",2,1.94
"051655921",14,1.99
"050043685",2,2.10
"054039333",14,1.72
"071955524",2,1.00
"067842151",4,0.95
"050593724",14,0.86
"051919351",4,0.35
"055197477",14,1.99
"053204180",2,0.63
"050314503",4,2.00
"056090964",14,1.99
"059140976",4,1.45
"071955518",2,0.89
"064123713",3,3.17
"070697577",14,2.15
"061860490",4,2.80
"054039546",14,1.72
"054039333",4,1.60
"056038521",2,1.31
"053256970",2,0.63
"056090964",4,1.85
"061860582",4,1.85
"064123638",4,2.95
"067433595",4,0.95
"067842197",2,1.00
"053685974",4,2.00
"071931731",14,1.00
"061860490",14,3.01
"051937761",4,0.35
"071940904",14,2.10
"070697646",14,2.15
"071931731",4,0.95
"050125433",14,1.08
"050808294",14,2.70
"050995842",2,2.63
"051778545",2,0.53
"050080323",2,1.58
"050886522",14,3.24
"050925990",2,0.53
"060663460",2,1.05
"063942079",14,2.16
"055653859",14,0.54
"073837137",2,2.61
"050533013",14,0.54
"050767583",2,0.53
"064753952",14,1.08
"051260028",2,0.53
"050767583",14,0.54
"071331871",2,2.63
"050083562",14,0.54
"050083752",2,0.53
"054348249",2,0.53
"061409536",14,2.63
"050808294",2,2.63
"050125652",14,1.08
"051181300",14,0.54
"073837114",14,0.54
"073837143",14,2.69
"065644890",2,0.53
"063942125",14,2.70
"066811161",14,1.08
"051331976",14,0.54
"050080657",2,1.05
"072958387",2,0.53
"051778545",14,0.54
"055028621",2,2.10
"054098066",2,0.53
"055028621",14,2.16
"072404611",2,2.63
"064765016",2,1.05
"053836520",14,1.08
"074308486",2,2.10
"054969303-002",1,3.00
"050009548-001",1,3.00
"055995955-001",1,3.00
"052200767-001",1,3.00
"052200767-002",1,3.00
"055995955-006",1,3.00
"064411885-001",1,5.00
"050080818-001",1,1.00
"063111683-001",1,2.00
"052200767-004",1,3.00
"055995955-005",1,3.00
"054969303-003",1,3.00
"055995955-002",1,3.00
"054969303-001",1,3.00
"064411885-002",1,5.00
"055995955-003",1,3.00
"052200767-003",1,3.00
"056950310-001",1,3.00
"055995955-004",1,3.00
"056090964",3,1.99
"059140976",3,1.56
"067433612",3,1.00
"053204180",3,0.65
"050314503",3,2.15
"071940674",3,1.02
"055197448",3,3.01
"051937761",3,0.38
"061860490",3,3.01
"061860582",3,1.99
"051655921",3,1.99
"067433595",3,1.00
"054039546",3,1.72
"071955518",3,0.91
"071955524",3,1.00
"067433366",3,1.00
"067842151",3,1.00
"051570387",3,1.99
"071940985",3,2.10
"071940904",3,2.10
"050465681",3,0.91
"067842197",3,1.00
"067433589",3,1.00
"051919351",3,0.38
"054039333",3,1.72
"071931731",3,1.00
"053256970",3,0.65
"051656033",3,1.99
"054310115",3,0.54
"071784294",3,0.54
"064726173",4,0.80
"071092191",3,0.54
"051578298",3,0.54
"051357387",4,2.50
"050739559",4,0.50
"051773470",3,0.54
"062476269",3,0.54
"051203132",4,0.50
"050083556",4,0.50
"051823832",4,1.00
"065645556",4,0.50
"051181225",3,0.54
"051776639",4,0.50
"050084019",4,0.50
"055135897",4,0.50
"062499305",4,0.50
"064140675",4,0.50
"071354740",3,0.54
"061111006",3,0.54
"071784403",3,0.54
"072278016",3,0.54
"059762522",4,0.50
"061948341",4,0.50
"051773458",3,0.54
"050885195",4,0.50
"051779642",3,0.54
"073427035",3,0.54
"074201410",4,0.50
"072291760",3,0.54
"071452883",4,0.80
"072556338",4,0.50
"073427185",3,0.54
"054560665",4,0.50
"057111980",3,0.54
"052232124",4,0.50
"073378697",4,0.50
"050885074",4,0.50
"064159037",4,0.80
"051177939",4,0.50
"057703965",4,0.50
"073837120",4,0.50
"072291535",3,0.54
"067210922",4,0.80
"063941915",3,0.54
"067765259",3,0.54
"050213248",4,0.80
"050868233",4,3.00
"058542554",3,0.54
"051177916",4,0.50
"062499426",4,0.50
"054003491",4,0.50
"051778568",4,0.50
"064140698",4,0.50
"061575891",4,1.00
"051442919",4,0.50
"054310858",4,0.50
"055220214",4,0.50
"050769310",4,0.50
"051177882",4,0.50
"051181323",3,0.54
"050748531",4,0.50
"061074936",4,2.50
"052388711",4,0.50
"052536859",3,0.54
"073922791",4,0.50
"064664815",4,0.50
"050554662",4,1.50
"054231456",3,0.54
"051069676",4,0.50
"054969303",14,3.24
"055995955",14,3.24
"064411885",4,5.00
"067128657",3,0.01
"058381628",4,2.50
"065066410",14,3.24
"055995955",2,3.15
"071104098",14,4.32
"056950310",4,3.00
"067709039",14,3.24
"050080818",3,1.08
"063111683",4,2.00
"070817051",4,3.00
"057428868",3,1.08
"057428868",14,1.08
"065066410",4,3.00
"064405478",3,4.86
"052200767",4,3.00
"059428124",2,4.73
"054969303",3,3.24
"071104098",4,4.00
"071104098",3,4.32
"058381628",3,2.70
"058381628",2,2.63
"050009548",2,3.15
"064405478",4,4.50
"056950310",3,3.24
"050080818",2,1.05
"064411885",14,5.40
"070817051",14,3.24
"050381917",4,2.00
"067709039",2,3.00
"063355751",2,0.84
"056950310",14,3.24
"064411885",2,5.25
"050009548",4,3.00
"050009548",14,3.24
"070817051",2,3.15
"067709039",4,3.00
"063355751",3,0.86
"063111683",2,2.10
"057428868",4,1.00
"063111683",3,2.16
"067128657",2,0.01
"064405478",2,4.73
"054969303",4,3.00
"065066410",3,3.24
"059428124",4,4.50
"050381917",2,2.10
"062468776",2,3.15
"071104098",2,4.20
"067128657",14,0.01
"064411885",3,5.40
"056950310",2,3.15
"067128657",4,0.01
"054969303",2,3.15
"050080818",4,1.00
"061393633",3,1.62
"063355751",14,0.86
"061393633",2,1.58
"055995955",4,3.00
"062468776",3,3.24
"063355751",4,0.80
"061393633",4,1.50
"050381917",14,2.16
"062468776",14,3.24
"052200767",3,3.24
"059428124",3,4.86
"067709039",3,3.24
"055995955",3,3.24
"061393633",14,1.62
"052200767",14,3.24
"050009548",3,3.24
"052200767",2,3.15
"063111683",14,2.16
"058381628",14,2.70
"070817051",3,3.24
"050080818",14,1.08
"057428868",2,1.05
"064405478",14,4.86
"062468776",4,3.00
"065066410",2,3.15
"050381917",3,2.16
"059428124",14,4.86
"060663638-001",2,1.05
"051260028-002",14,0.54
"051260028-002",2,0.53
"051778545-001",4,0.50
"054098066-003",4,0.50
"057111980-001",2,0.53
"052388711-002",2,0.53
"067210922-001",4,0.80
"050554662-001",2,1.58
"050554662-001",4,1.50
"050080657-002",14,1.08
"053836520-001",4,1.00
"051177916-002",2,0.53
"051177916-001",2,0.53
"054310115-001",4,0.50
"050083562-001",4,0.50
"051260028-002",4,0.50
"054098066-002",4,0.50
"052388711-001",14,0.54
"050083562-001",2,0.53
"054003491-001",14,0.54
"050080323-002",4,1.50
"051776639-002",2,0.53
"063941915-001",4,0.50
"051177916-002",4,0.50
"055220214-001",2,0.53
"050080657-001",14,1.08
"050995842-003",4,2.50
"050080657-001",4,1.00
"060663460-001",14,1.08
"050080657-002",2,1.05
"052388711-002",4,0.50
"050213248-001",4,0.80
"060663460-002",14,1.08
"050769310-001",4,0.50
"050995842-001",4,2.50
"050213248-001",2,0.84
"063941915-001",14,0.54
"054098066-001",4,0.50
"051776639-002",4,0.50
"050083752-001",4,0.50
"060663460-003",2,1.05
"051776639-001",2,0.53
"054098066-003",14,0.54
"050868233-001",2,3.15
"061409536-001",2,2.50
"067210922-001",14,0.86
"050808294-002",14,2.70
"050083798-001",2,0.53
"050213248-002",2,0.84
"051177882-001",14,0.54
"050213248-002",4,0.80
"054003491-002",4,0.50
"051260028-003",4,0.50
"051177916-002",14,0.54
"050080323-002",2,1.58
"051069676-001",4,0.50
"061409536-001",4,2.50
"061368589-001",4,0.50
"050083752-001",14,0.54
"051776639-001",14,0.54
"050925892-001",4,0.50
"050995842-002",4,2.50
"063941915-001",2,0.53
"050554662-001",14,1.62
"061409536-001",14,2.63
"050808294-002",4,2.50
"054003491-001",4,0.50
"050083798-001",14,0.54
"050213248-004",14,0.86
"051181225-001",14,0.54
"050080657-001",2,1.05
"050083585-001",2,0.53
"050886522-001",2,3.15
"050886522-001",14,3.24
"060663460-002",4,1.00
"055028621-001",4,2.00
"067210922-001",2,0.84
"051260028-001",4,0.50
"054098066-001",2,0.53
"051776639-001",4,0.50
"050083585-001",14,0.54
"057111980-001",4,0.50
"051181225-001",3,0.54
"060663460-003",14,1.08
"054003491-002",2,0.53
"050080657-002",4,1.00
"050083798-001",4,0.50
"055220214-001",14,0.54
"051181225-001",4,0.50
"054310115-001",14,0.54
"051177916-001",14,0.54
"050995842-001",2,2.63
"054098066-002",14,0.54
"063941915-001",3,0.54
"050995842-001",14,2.70
"051823832-001",2,1.05
"072404611-001",14,2.70
"051778545-001",2,0.53
"060663460-003",4,1.00
"050213248-001",14,0.86
"052388711-001",4,0.50
"050995842-003",2,2.63
"060663460-002",2,1.05
"050808294-001",4,2.50
"051177916-001",4,0.50
"060663638-001",14,1.08
"060663460-001",4,1.00
"055028621-001",2,2.10
"050995842-002",2,2.63
"051357387-001",14,2.70
"050769310-001",14,0.54
"060663638-001",4,1.00
"050080323-002",14,1.62
"050808294-001",14,2.70
"051773470-001",2,0.53
"054098066-003",2,0.53
"051776639-002",14,0.54
"050995842-003",14,2.70
"050083585-001",4,0.50
"050080323-001",14,1.62
"051778545-001",14,0.54
"050083562-001",14,0.54
"051177882-001",2,0.53
"054098066-001",14,0.54
"052388711-002",14,0.54
"050213248-004",2,0.84
"050213248-003",2,0.84
"051260028-001",2,0.53
"050080323-001",2,1.58
"050125433-001",4,1.00
"050808294-002",2,2.63
"056577723-001",2,0.53
"051357387-001",4,2.50
"051260028-003",2,0.53
"054003491-001",2,0.53
"056577723-001",14,0.54
"050213248-003",4,0.80
"054310115-001",2,0.53
"050213248-004",4,0.80
"051357387-001",2,2.63
"051773470-001",14,0.54
"050808294-001",2,2.63
"050213248-002",14,0.86
"050886522-001",4,3.00
"051823832-001",14,1.08
"050083752-001",2,0.53
"050125433-001",2,1.05
"060663460-001",2,1.05
"051177882-001",4,0.50
"050769310-001",2,0.53
"050995842-002",14,2.70
"055028621-001",14,2.16
"061368589-001",2,0.53
"072404611-001",4,2.50
"057111980-001",14,0.54
"052388711-001",2,0.53
"050868233-001",4,3.00
"056577723-001",4,0.50
"054098066-002",2,0.53
"051823832-001",4,1.00
"050868233-001",14,3.24
"053836520-001",2,1.05
"051069676-001",14,0.54
"051260028-003",14,0.54
"051069676-001",2,0.53
"054003491-002",14,0.54
"050925892-001",2,0.53
"072404611-001",2,2.63
"053836520-001",14,1.08
"050213248-003",14,0.86
"051773470-001",4,0.50
"061368589-001",14,0.54
"051260028-001",14,0.54
"055220214-001",4,0.50
"050925892-001",14,0.54
"050125433-001",14,1.08
"050080323-001",4,1.50
"051181225-001",2,0.53
"065644890",4,0.50
"050125433",4,1.00
"073837114",4,0.50
"065644890",3,0.54
"050808294",4,2.50
"050125652",3,1.08
"055028621",3,2.16
"071331871",4,2.50
"051331976",4,0.50
"050353479",4,1.50
"064765016",4,1.00
"051778545",4,0.50
"073837137",4,2.49
"050925961",3,0.54
"050925892",4,0.50
"060663460",4,1.00
"074078797",3,0.54
"063942079",4,2.00
"055653859",4,0.50
"072958387",3,0.54
"053836520",4,1.00
"055028621",4,2.00
"051181300",4,0.50
"053836520",3,1.08
"050353479",3,1.62
"050080323",4,1.50
"050080323",3,1.62
"074078797",4,0.50
"051434970",4,3.00
"050533013",4,0.50
"050083752",4,0.50
"060663460",3,1.08
"050083562",4,0.50
"066811161",3,1.08
"063943510",4,2.50
"051181300",3,0.54
"064753952",4,1.00
"050767583",4,0.50
"066811161",4,1.00
"050083752",3,0.54
"064765016",3,1.08
"054098066",3,0.54
"050125433",3,1.08
"064753952",3,1.08
"074308486",3,2.16
"061409536",4,2.50
"060663638",4,1.00
"073837143",4,2.49
"050125652",4,1.00
"050995842",4,2.50
"067804963",4,1.50
"073922831",4,0.50
"051548075",4,0.50
"054348249",4,0.50
"050083585",3,0.54
"050925990",4,0.50
"050083585",4,0.50
"050886522",4,3.00
"051434970",3,3.24
"050083798",4,0.50
"054348416",4,0.50
"071331928",4,2.50
"051260028",4,0.50
"050080657",3,1.08
"073837114",3,0.54
"050080657",4,1.00
"072404611",4,2.50
"074308486",4,2.00
"067804963",3,1.62
"063942125",4,2.50
"056577723",4,0.50
"070562201",4,1.00
"060663638",3,1.08
"054098066",4,0.50
"065679969",3,0.54
"050868233",3,3.24
"074081049",3,0.54
"051776639",3,0.54
"074201410",3,0.54
"050885074",3,0.54
"051177882",3,0.54
"052388711",3,0.54
"051177916",3,0.54
"061575891",3,1.08
"064159037",3,0.86
"064664815",3,0.54
"061948341",3,0.54
"050083556",3,0.54
"050213248",3,0.86
"060763969",3,0.54
"074081003",3,0.54
"051778568",3,0.54
"050413616",3,0.54
"067805109",3,0.54
"050748531",3,0.54
"058096309",3,0.54
"061368589",3,0.54
"050925857",3,0.54
"071206882",3,0.54
"054003491",3,0.54
"057703965",3,0.54
"050769310",3,0.54
"065645556",3,0.54
"073922831",1,0.50
"073837143",1,2.49
"056577723",1,0.50
"050083798",1,0.50
"051778545",1,0.50
"054348249",1,0.50
"054348416",1,0.50
"071331871",1,2.50
"050083562",1,0.50
"050767583",1,0.50
"050925892",1,0.50
"061409536",1,2.50
"073837137",1,2.49
"050886522",1,3.00
"051548075",1,0.50
"050925990",1,0.50
"060663460-001",1,1.00
"054098066-003",1,0.50
"050083798-001",1,0.50
"050083562-001",1,0.50
"061409536-001",1,2.50
"055028621-001",1,2.00
"050886522-001",1,3.00
"051260028-002",1,0.50
"072404611-001",1,2.50
"053836520-001",1,1.00
"050125433-001",1,1.00
"050080657-001",1,1.00
"050995842-001",1,2.50
"050995842-003",1,2.50
"060663638-001",1,1.00
"050080323-001",1,1.50
"050080323-002",1,1.50
"061368589-001",1,0.50
"051260028-001",1,0.50
"054098066-002",1,0.50
"060663460-002",1,1.00
"063941915-001",1,0.50
"050995842-002",1,2.50
"050083752-001",1,0.50
"051260028-003",1,0.50
"054098066-001",1,0.50
"056577723-001",1,0.50
"050925892-001",1,0.50
